group,id,title_ru,size,directions,images,method,priority,prompt_en,note
buildings,barn_2,Хлев ур. 2,72x52,1,1,map-objects,P3,"bigger barn, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,barn_3,Хлев ур. 3,80x56,1,1,map-objects,P3,"large barn with hayloft door, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,stable,Конюшня,48x40,1,1,map-objects,P3,"small pony stable, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,hayloft_1,Сенник,48x44,1,1,map-objects,P3,"hay barn, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,hayloft_2,Сенник ур. 2,56x48,1,1,map-objects,P3,"bigger hay barn, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,workshop,Мастерская,64x48,1,1,map-objects,P2,"stone workshop with wide doors, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,well,Колодец,24x24,1,1,map-objects,P2,"stone well with bucket, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,chapel_small,Малая часовня на погосте,48x56,1,1,map-objects,P3,"tiny white chapel with bell, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,hearse,Дроги,32x16,1,1,map-objects,P3,"black funeral cart, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,greenhouse_small,Малая теплица,96x96,1,1,map-objects,P3,"small glass greenhouse, top-down, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,greenhouse,Теплица,160x192,1,1,map-objects,P3,"large glass greenhouse, top-down, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,guild_ruin,Гильдейский дом — руина,128x96,1,1,map-objects,P3,"ruined guild hall of fog folk, broken roof, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,guild_room_x6,Гильдейский дом — 6 восстановленных комнат (слои),128x96,1,1,map-objects,P3,"guild hall with one restored wing, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,guild_restored,Гильдейский дом — восстановлен,128x96,1,1,map-objects,P3,"restored guild hall with lanterns, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,mill_ruin,Мельница — руина,48x80,1,1,map-objects,P3,"broken windmill, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,mill,Мельница,48x80,1,1,map-objects,P3,"working windmill, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,dead_fire,Мёртвый Огонь (руина маяка в море),48x112,1,1,map-objects,P3,"ruined dark lighthouse on a sea rock, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,kai_hut,Хижина Кая,48x40,1,1,map-objects,P3,"hermit hut of driftwood, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,cannery,Консервный завод «Нептуна»,128x96,1,1,map-objects,P3,"grim modern cannery with chimney, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,cannery_ruin,Консервный завод — разрушен,128x96,1,1,map-objects,P3,"burnt-out cannery, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,helga_hut,Хижина Хельги,56x48,1,1,map-objects,P2,"old herbalist's turf hut, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,erland_boat_house,Перевёрнутая лодка Эрланда,56x40,1,1,map-objects,P2,"upturned boat used as a house, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,steamer_gull,Пароход «Чайка» у причала,96x48,1,1,map-objects,P2,"small mail steamer at the pier, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,pier_village,Пирс гавани,96x48,1,1,map-objects,P2,"wooden harbour pier, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,pier_cape,Причал мыса,32x48,1,1,map-objects,P1,"small wooden landing, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,rann_stone,Камень Ранн (расколотый),32x32,1,1,map-objects,P2,"split standing stone in the surf, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,rann_stone_whole,Камень Ранн (целый),32x32,1,1,map-objects,P3,"whole glowing standing stone, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,nine_maidens,Девять Дев (круг камней),144x144,1,1,map-objects,P3,"circle of nine standing stones on moor, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,village_01,Лавка Бергов,64–96 px,1,1,map-objects,P2,"northern fishing village building: Лавка Бергов, timber and stone, turf or slate roof, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,village_02,Кузня Торы,64–96 px,1,1,map-objects,P2,"northern fishing village building: Кузня Торы, timber and stone, turf or slate roof, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,village_03,Лоцманская управа,64–96 px,1,1,map-objects,P2,"northern fishing village building: Лоцманская управа, timber and stone, turf or slate roof, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,village_04,Таверна «Сухой Утопленник»,64–96 px,1,1,map-objects,P2,"northern fishing village building: Таверна «Сухой Утопленник», timber and stone, turf or slate roof, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,village_05,Часовня Святого Эльма,64–96 px,1,1,map-objects,P2,"northern fishing village building: Часовня Святого Эльма, timber and stone, turf or slate roof, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,village_06,Торговый дом Грима,64–96 px,1,1,map-objects,P2,"northern fishing village building: Торговый дом Грима, timber and stone, turf or slate roof, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,village_07,Дом доктора Фалька,64–96 px,1,1,map-objects,P2,"northern fishing village building: Дом доктора Фалька, timber and stone, turf or slate roof, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
buildings,village_08,«Гробы и колыбели» Ильма,64–96 px,1,1,map-objects,P2,"northern fishing village building: «Гробы и колыбели» Ильма, timber and stone, turf or slate roof, pixel art, 3/4 top-down view, cozy northern island, muted cold palette (slate sea, basalt, moss, lilac heather) with warm amber lamp light, light from top-left, 1px dark selective outline",
